Quality Min,Quality,Topological,Contraction,Insertion,Smoothing
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,0.028756,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,0.000000,nan,nan
0.250000,nan,nan,-0.060410,nan,nan
